timestamp,region,provider,runtime,memorySize,parallel,duration,requestDuration,rpsMean,rpsStdev,rpsMin,rpsMedian,rpsMax,resultMean
2018-01-07T21:48:10.789Z,eu-west-3,aws,nodejs,128,5,1,1.17,463521.6,49004.37,398869,451596,524221,-32.8
2018-01-07T21:48:11.964Z,eu-west-3,aws,nodejs,128,6,1,1.74,423734.5,38261.87,378138,408877.5,480944,52.17
2018-01-07T21:48:13.703Z,eu-west-3,aws,nodejs,128,6,1,1.2,500199.5,81259.37,344010,540832.5,552972,-2.5
2018-01-07T21:48:14.900Z,eu-west-3,aws,nodejs,128,6,1,1.32,436949,50553.27,385287,426293.5,504683,-17.83
2018-01-07T21:48:16.219Z,eu-west-3,aws,nodejs,128,6,1,1.16,526434.83,156489.99,411548,436625,734193,-0.33
2018-01-07T21:48:17.382Z,eu-west-3,aws,nodejs,128,6,1,1.18,493736.33,143143.62,356503,470568.5,697886,4.17
2018-01-07T21:48:18.563Z,eu-west-3,aws,nodejs,128,6,1,1.26,420578.83,46736.29,341836,432648,468692,12.83
2018-01-07T21:48:19.822Z,eu-west-3,aws,nodejs,128,6,1,1.2,516867.67,137446.53,356844,473315,689030,-67.5
2018-01-07T21:48:21.028Z,eu-west-3,aws,nodejs,128,6,1,1.39,508947.83,91290.76,359281,512619,602969,113.33
2018-01-07T21:48:22.421Z,eu-west-3,aws,nodejs,128,6,1,1.38,460645.67,72969.98,340832,465972,532663,8.17
2018-01-07T21:48:23.801Z,eu-west-3,aws,nodejs,128,6,1,1.22,460467.33,103187.59,369128,428378,640988,49.17
2018-01-07T21:48:25.024Z,eu-west-3,aws,nodejs,128,7,1,1.74,434572.71,62850.99,351254,418320,534047,-75.43
2018-01-07T21:48:26.763Z,eu-west-3,aws,nodejs,128,7,1,1.23,447640.86,83556.24,346283,429079,606173,24.71
2018-01-07T21:48:27.994Z,eu-west-3,aws,nodejs,128,7,1,1.3,458867.57,85196.74,322958,462396,580290,30.14
2018-01-07T21:48:29.301Z,eu-west-3,aws,nodejs,128,7,1,1.18,485617.29,121717.43,349318,480846,659630,27.14
2018-01-07T21:48:30.486Z,eu-west-3,aws,nodejs,128,7,1,1.18,482897.86,52532.2,383679,487543,556925,-134.14
2018-01-07T21:48:31.667Z,eu-west-3,aws,nodejs,128,7,1,1.17,408549.86,42226.53,354571,415086,476721,-114.57
2018-01-07T21:48:32.846Z,eu-west-3,aws,nodejs,128,7,1,1.3,473169.57,45861.68,425322,448943,559034,104.86
2018-01-07T21:48:34.147Z,eu-west-3,aws,nodejs,128,7,1,2.19,567679.71,82586.72,439660,551407,702991,61.29
2018-01-07T21:48:36.339Z,eu-west-3,aws,nodejs,128,7,1,1.18,486788.14,114037.79,334264,452649,673384,-43.43
2018-01-07T21:48:37.522Z,eu-west-3,aws,nodejs,128,7,1,1.43,490897.14,61857.43,418087,484477,576335,16
2018-01-07T21:48:38.952Z,eu-west-3,aws,nodejs,128,8,1,1.67,388041.5,43781.24,312954,381692,442018,-28.75
2018-01-07T21:48:40.626Z,eu-west-3,aws,nodejs,128,8,1,1.2,449501.13,86980.83,335656,446078,552424,-5
2018-01-07T21:48:41.827Z,eu-west-3,aws,nodejs,128,8,1,1.27,432529.38,92918.74,337673,413959.5,594683,-85.88
2018-01-07T21:48:43.100Z,eu-west-3,aws,nodejs,128,8,1,1.18,444767.88,60696.43,377620,451841.5,557969,-48.75
2018-01-07T21:48:44.285Z,eu-west-3,aws,nodejs,128,8,1,1.22,448520.13,85746.87,341125,453497,579767,-52.38
2018-01-07T21:48:45.506Z,eu-west-3,aws,nodejs,128,8,1,1.33,500833.88,113750.95,352052,512984.5,645081,24.5
2018-01-07T21:48:46.838Z,eu-west-3,aws,nodejs,128,8,1,1.26,484467.38,77808.83,377575,471870,589173,-71.25
2018-01-07T21:48:48.105Z,eu-west-3,aws,nodejs,128,8,1,1.19,431047.75,106541.87,338516,382171.5,629709,50
2018-01-07T21:48:49.302Z,eu-west-3,aws,nodejs,128,8,1,1.27,495911.38,95871.44,346869,520518.5,603162,-70.13
2018-01-07T21:48:50.580Z,eu-west-3,aws,nodejs,128,8,1,1.27,447928.38,56305.93,373812,441905,569199,27
2018-01-07T21:48:51.853Z,eu-west-3,aws,nodejs,128,9,1,1.75,409785.56,67102.55,332720,379612,521415,-30.56
2018-01-07T21:48:53.601Z,eu-west-3,aws,nodejs,128,9,1,1.26,406278.56,119890.34,192386,374666,610122,-12.11
2018-01-07T21:48:54.861Z,eu-west-3,aws,nodejs,128,9,1,1.18,419052.33,71222.62,356385,394357,557869,25.56
2018-01-07T21:48:56.043Z,eu-west-3,aws,nodejs,128,9,1,1.25,435369.78,61354.68,360187,411268,532093,16.44
2018-01-07T21:48:57.292Z,eu-west-3,aws,nodejs,128,9,1,1.19,414579.67,70337.51,356327,378866,563878,-119.33
2018-01-07T21:48:58.482Z,eu-west-3,aws,nodejs,128,9,1,1.3,460577.89,75946.48,384550,426715,635239,5
2018-01-07T21:48:59.781Z,eu-west-3,aws,nodejs,128,9,1,1.18,423202.89,69994.89,360851,390346,545951,11.11
2018-01-07T21:49:00.968Z,eu-west-3,aws,nodejs,128,9,1,1.23,452840.11,74981.4,359252,456131,581161,-70.33
2018-01-07T21:49:02.200Z,eu-west-3,aws,nodejs,128,9,1,1.18,436014.11,92687.54,338026,423533,600393,-12
2018-01-07T21:49:03.382Z,eu-west-3,aws,nodejs,128,9,1,1.2,432526.89,86826.59,349786,409424,620641,58.44
2018-01-07T21:49:04.584Z,eu-west-3,aws,nodejs,128,10,1,2.62,454152.2,93340.03,348939,425861.5,644424,-27.1
2018-01-07T21:49:07.204Z,eu-west-3,aws,nodejs,128,10,1,1.3,414470.4,71399.9,285439,397914,534930,80.7
2018-01-07T21:49:08.502Z,eu-west-3,aws,nodejs,128,10,1,1.38,446387.5,95545.13,363158,403894,653580,45.5
2018-01-07T21:49:09.882Z,eu-west-3,aws,nodejs,128,10,1,1.28,431998.2,95764.84,350283,425791,667871,4.2
2018-01-07T21:49:11.164Z,eu-west-3,aws,nodejs,128,10,1,1.29,478397.4,116435.55,362549,437805.5,686870,-7.8
2018-01-07T21:49:12.461Z,eu-west-3,aws,nodejs,128,10,1,1.41,460260.6,71615.74,350512,451802,587280,18
2018-01-07T21:49:13.871Z,eu-west-3,aws,nodejs,128,10,1,1.23,438342.5,98987.2,350375,395608,627451,75.1
2018-01-07T21:49:15.099Z,eu-west-3,aws,nodejs,128,10,1,1.18,445579.8,84019.4,381494,395353.5,567679,-78.6
2018-01-07T21:49:16.281Z,eu-west-3,aws,nodejs,128,10,1,1.18,401065.4,57934.05,343403,385830,534351,-43.1
2018-01-07T21:49:17.462Z,eu-west-3,aws,nodejs,128,10,1,1.43,409274.3,64024.1,345054,388762.5,548053,48.3
2018-01-07T21:49:18.889Z,eu-west-3,aws,nodejs,128,11,1,2.04,397569.09,46030.83,321891,389372,463435,40.64
2018-01-07T21:49:20.932Z,eu-west-3,aws,nodejs,128,11,1,2.25,437424.82,121229.03,211632,425395,670249,-31.73
2018-01-07T21:49:23.186Z,eu-west-3,aws,nodejs,128,11,1,1.21,411497.45,62903.44,339867,395758,554425,-24.45
2018-01-07T21:49:24.402Z,eu-west-3,aws,nodejs,128,11,1,1.22,435339.64,70094.92,355138,434642,543375,20
2018-01-07T21:49:25.622Z,eu-west-3,aws,nodejs,128,11,1,1.26,419992.64,47071.45,347057,409927,486719,-51.45
2018-01-07T21:49:26.882Z,eu-west-3,aws,nodejs,128,11,1,1.34,434749.27,73616.64,378625,403215,624712,20.45
2018-01-07T21:49:28.221Z,eu-west-3,aws,nodejs,128,11,1,1.32,425125.64,54799.75,342485,437321,519701,-49.18
2018-01-07T21:49:29.542Z,eu-west-3,aws,nodejs,128,11,1,1.26,440121.55,84448.52,342805,430342,644462,118.27
2018-01-07T21:49:30.801Z,eu-west-3,aws,nodejs,128,11,1,1.3,418076.64,60521,325371,413524,510606,23.64
2018-01-07T21:49:32.102Z,eu-west-3,aws,nodejs,128,11,1,1.22,420778,59857.97,344600,397004,537575,-8.55
2018-01-07T21:49:33.328Z,eu-west-3,aws,nodejs,128,12,1,2.7,409634.67,41249.27,341625,418032.5,478350,-55.08
2018-01-07T21:49:36.034Z,eu-west-3,aws,nodejs,128,12,1,1.37,403433.42,62236.48,324386,381276,541170,-33.42
2018-01-07T21:49:37.401Z,eu-west-3,aws,nodejs,128,12,1,2.27,457644.33,114973.06,331949,410251.5,642831,-18.67
2018-01-07T21:49:39.675Z,eu-west-3,aws,nodejs,128,12,1,2.25,468579.58,127813.13,337392,424429.5,716032,57.25
2018-01-07T21:49:41.924Z,eu-west-3,aws,nodejs,128,12,1,1.25,404015.67,64244.96,336349,386775,533201,-44.42
2018-01-07T21:49:43.175Z,eu-west-3,aws,nodejs,128,12,1,1.21,408685.67,61294.02,350591,385080.5,535190,79.33
2018-01-07T21:49:44.388Z,eu-west-3,aws,nodejs,128,12,1,1.19,402044.08,49540.42,347574,384051,486882,-28.83
2018-01-07T21:49:45.582Z,eu-west-3,aws,nodejs,128,12,1,1.2,422772,54242.34,352897,406498,534769,17.17
2018-01-07T21:49:46.786Z,eu-west-3,aws,nodejs,128,12,1,1.3,430702.75,44906.78,375131,419361.5,511196,82.08
2018-01-07T21:49:48.084Z,eu-west-3,aws,nodejs,128,12,1,2.25,434444.67,82177.4,236937,428987.5,539573,54.33
2018-01-07T21:49:50.340Z,eu-west-3,aws,nodejs,128,13,1,2.24,441271.08,78014.02,353079,412076,567028,-49.15
2018-01-07T21:49:52.582Z,eu-west-3,aws,nodejs,128,13,1,2.18,441244.38,100427.99,353575,387777,708451,-17.08
2018-01-07T21:49:54.764Z,eu-west-3,aws,nodejs,128,13,1,2.22,389464.46,26801.51,357673,380990,433479,33
2018-01-07T21:49:56.983Z,eu-west-3,aws,nodejs,128,13,1,2.2,468654.31,113593,341942,456528,744162,-22.31
2018-01-07T21:49:59.183Z,eu-west-3,aws,nodejs,128,13,1,2.22,473417.62,119826.04,299724,483272,725556,-69.15
2018-01-07T21:50:01.404Z,eu-west-3,aws,nodejs,128,13,1,2.2,467091.69,103540.13,365058,439827,722441,-56.31
2018-01-07T21:50:03.605Z,eu-west-3,aws,nodejs,128,13,1,2.19,476168.15,126813.27,341422,446727,708973,-58.23
2018-01-07T21:50:05.800Z,eu-west-3,aws,nodejs,128,13,1,1.42,413292.77,82653.43,282486,383977,571882,-68.85
2018-01-07T21:50:07.220Z,eu-west-3,aws,nodejs,128,13,1,2.25,481843.69,125087.59,341269,443499,749297,-95.69
2018-01-07T21:50:09.471Z,eu-west-3,aws,nodejs,128,13,1,1.31,405938.54,46743.69,352137,394582,501949,25.23
2018-01-07T21:50:10.782Z,eu-west-3,aws,nodejs,128,14,1,2.18,449617.5,61330.85,376697,437855,561767,-9.5
2018-01-07T21:50:12.964Z,eu-west-3,aws,nodejs,128,14,1,1.94,372039.43,63477.92,194423,392526.5,446513,15.29
2018-01-07T21:50:14.907Z,eu-west-3,aws,nodejs,128,14,1,1.31,419437.36,62021.95,318776,419760.5,560150,62.29
2018-01-07T21:50:16.223Z,eu-west-3,aws,nodejs,128,14,1,1.28,413277.21,55037.68,336329,421897,504388,6.43
2018-01-07T21:50:17.505Z,eu-west-3,aws,nodejs,128,14,1,1.28,417263.79,50960.38,345025,416724,502305,42.29
2018-01-07T21:50:18.784Z,eu-west-3,aws,nodejs,128,14,1,2.26,424593.71,68804.05,334789,410765.5,539640,18.07
2018-01-07T21:50:21.043Z,eu-west-3,aws,nodejs,128,14,1,1.23,419739.14,72015.35,341701,394760,554563,37.71
2018-01-07T21:50:22.275Z,eu-west-3,aws,nodejs,128,14,1,1.25,385937.71,77171.93,196482,376402.5,511278,-34.21
2018-01-07T21:50:23.528Z,eu-west-3,aws,nodejs,128,14,1,1.27,415377.14,64913.38,343945,396104,557109,6.64
2018-01-07T21:50:24.802Z,eu-west-3,aws,nodejs,128,14,1,1.2,416364.79,59197.85,296231,417852.5,539455,42.36
2018-01-07T21:50:26.005Z,eu-west-3,aws,nodejs,128,15,1,2.18,445595,98655.83,348064,407573,677624,124.73
2018-01-07T21:50:28.185Z,eu-west-3,aws,nodejs,128,15,1,2.16,440892.07,102830.57,308111,417233,735552,-64.47
2018-01-07T21:50:30.347Z,eu-west-3,aws,nodejs,128,15,1,2.06,373028,35417.79,307575,366606,467250,18.33
2018-01-07T21:50:32.407Z,eu-west-3,aws,nodejs,128,15,1,1.18,409435.73,61930.25,342188,391444,522517,45.93
2018-01-07T21:50:33.593Z,eu-west-3,aws,nodejs,128,15,1,1.31,412161.53,66676.85,327273,400496,548678,-21.8
2018-01-07T21:50:34.902Z,eu-west-3,aws,nodejs,128,15,1,2.21,439686.87,79428.39,356467,420148,680249,-63.73
2018-01-07T21:50:37.119Z,eu-west-3,aws,nodejs,128,15,1,2.25,439294.47,81951.1,329046,429872,624603,-68.47
2018-01-07T21:50:39.370Z,eu-west-3,aws,nodejs,128,15,1,2.21,448732,95901.13,263772,441031,687883,-13.87
2018-01-07T21:50:41.583Z,eu-west-3,aws,nodejs,128,15,1,2.18,420501.47,93195.31,250209,406855,638794,-46.73
2018-01-07T21:50:43.765Z,eu-west-3,aws,nodejs,128,15,1,2.36,423972.47,91694.26,288786,411398,662651,-19.47
2018-01-07T21:50:46.130Z,eu-west-3,aws,nodejs,128,16,1,2.21,435119.13,62593.55,356188,430890,568590,-3.19
2018-01-07T21:50:48.345Z,eu-west-3,aws,nodejs,128,16,1,2.24,430127.81,101213.29,196483,413478.5,577438,-23
2018-01-07T21:50:50.586Z,eu-west-3,aws,nodejs,128,16,1,2.67,397781,71921.38,305983,374302,548609,-27.81
2018-01-07T21:50:53.266Z,eu-west-3,aws,nodejs,128,16,1,2.46,434147.06,67508.02,337124,439482.5,588038,9
2018-01-07T21:50:55.732Z,eu-west-3,aws,nodejs,128,16,1,2.21,417403.88,71885.51,345598,392846.5,552111,50.38
2018-01-07T21:50:57.945Z,eu-west-3,aws,nodejs,128,16,1,2.33,435259.5,76642.56,362618,415779.5,620114,-25.5
2018-01-07T21:51:00.281Z,eu-west-3,aws,nodejs,128,16,1,2.16,413060.5,94777.08,339329,384243.5,715185,-58.56
2018-01-07T21:51:02.444Z,eu-west-3,aws,nodejs,128,16,1,1.26,420506.13,56365.96,335896,406018,523469,12.19
2018-01-07T21:51:03.702Z,eu-west-3,aws,nodejs,128,16,1,2.19,434062.81,104961.91,341182,401625.5,737466,54.38
2018-01-07T21:51:05.896Z,eu-west-3,aws,nodejs,128,16,1,2.27,454562.5,135008.7,298761,376248,657583,16.81
2018-01-07T21:51:08.169Z,eu-west-3,aws,nodejs,128,17,1,2.17,420708.12,89891.98,210042,402616,599661,32.18
2018-01-07T21:51:10.346Z,eu-west-3,aws,nodejs,128,17,1,2.2,356889.29,45651.29,195458,364256,405666,-30.29
2018-01-07T21:51:12.550Z,eu-west-3,aws,nodejs,128,17,1,2.19,396191.53,42586.13,329739,407027,473649,11.59
2018-01-07T21:51:14.746Z,eu-west-3,aws,nodejs,128,17,1,2.41,422184.41,50303.31,357955,418154,510480,-4.12
2018-01-07T21:51:17.155Z,eu-west-3,aws,nodejs,128,17,1,2.25,413394.12,98175.23,194423,393262,691132,-23.41
2018-01-07T21:51:19.410Z,eu-west-3,aws,nodejs,128,17,1,2.19,425198.12,88793.47,203456,400256,588400,32.06
2018-01-07T21:51:21.603Z,eu-west-3,aws,nodejs,128,17,1,2.2,419467.53,79414.45,339996,380800,608936,-11.88
2018-01-07T21:51:23.803Z,eu-west-3,aws,nodejs,128,17,1,2.46,413816.53,80929.67,338077,379252,656474,79.12
2018-01-07T21:51:26.269Z,eu-west-3,aws,nodejs,128,17,1,1.28,406902.24,51111.18,352881,394558,533428,-23.65
2018-01-07T21:51:27.555Z,eu-west-3,aws,nodejs,128,17,1,2.21,453234.59,85524.27,363514,427381,643898,-6.53
2018-01-07T21:51:29.762Z,eu-west-3,aws,nodejs,128,18,1,2.34,433776.83,78662.57,336565,424712,577639,51.28
2018-01-07T21:51:32.106Z,eu-west-3,aws,nodejs,128,18,1,2.2,407810.28,66945.01,245579,388240,528655,24.22
2018-01-07T21:51:34.303Z,eu-west-3,aws,nodejs,128,18,1,2.2,406967.56,59598.74,334248,386836.5,496110,124.5
2018-01-07T21:51:36.504Z,eu-west-3,aws,nodejs,128,18,1,2.2,455769.11,73151.76,363623,473955.5,624930,25.56
2018-01-07T21:51:38.710Z,eu-west-3,aws,nodejs,128,18,1,2.2,400589.44,73002.51,265393,379702,576484,-110.83
2018-01-07T21:51:40.915Z,eu-west-3,aws,nodejs,128,18,1,2.25,432274.17,100708.04,284473,417021,730703,-78.61
2018-01-07T21:51:43.165Z,eu-west-3,aws,nodejs,128,18,1,2.82,408835.61,39920.5,336260,404583,515790,38.83
2018-01-07T21:51:45.984Z,eu-west-3,aws,nodejs,128,18,1,2.26,443705.28,80770.03,350526,417494,596708,31.72
2018-01-07T21:51:48.245Z,eu-west-3,aws,nodejs,128,18,1,2.22,421824.33,111061.97,194423,395906.5,743505,-52.94
2018-01-07T21:51:50.466Z,eu-west-3,aws,nodejs,128,18,1,2.22,433175.94,70947.43,350247,421208,642893,-34.28
2018-01-07T21:51:52.694Z,eu-west-3,aws,nodejs,128,19,1,2.21,432202.68,63265.77,330529,434451,541404,60.11
2018-01-07T21:51:54.910Z,eu-west-3,aws,nodejs,128,19,1,2.29,421923.95,75758.7,345567,401730,671107,-12.84
2018-01-07T21:51:57.198Z,eu-west-3,aws,nodejs,128,19,1,2.25,409400.32,83224.87,211568,396010,580709,0.95
2018-01-07T21:51:59.452Z,eu-west-3,aws,nodejs,128,19,1,2.25,452843,123608.11,348929,394072,725507,18.58
2018-01-07T21:52:01.706Z,eu-west-3,aws,nodejs,128,19,1,2.22,390349.11,86389.94,241303,380242,705524,-34.79
2018-01-07T21:52:03.926Z,eu-west-3,aws,nodejs,128,19,1,2.3,424145.47,83628.83,338150,406184,694044,-7.16
2018-01-07T21:52:06.224Z,eu-west-3,aws,nodejs,128,19,1,2.75,419836.21,74963.47,336833,394596,579239,32.21
2018-01-07T21:52:08.979Z,eu-west-3,aws,nodejs,128,19,1,2.24,405746.47,79758.08,341821,387732,703853,-94.16
2018-01-07T21:52:11.225Z,eu-west-3,aws,nodejs,128,19,1,2.25,399197.58,90719.04,286220,369639,671835,3.89
2018-01-07T21:52:13.480Z,eu-west-3,aws,nodejs,128,19,1,2.3,442922.47,86639.54,341726,417107,635840,69.89
2018-01-07T21:52:15.787Z,eu-west-3,aws,nodejs,128,20,1,2.68,416882.3,33914.69,363344,409427,488349,-87.1
2018-01-07T21:52:18.469Z,eu-west-3,aws,nodejs,128,20,1,2.23,415304.7,67351.55,267600,411671.5,568540,24.9
2018-01-07T21:52:20.706Z,eu-west-3,aws,nodejs,128,20,1,2.29,415372.6,69024.41,330884,402347.5,581645,11.7
2018-01-07T21:52:23.003Z,eu-west-3,aws,nodejs,128,20,1,2.25,416082.6,82423.61,338316,401892.5,721040,34.5
2018-01-07T21:52:25.256Z,eu-west-3,aws,nodejs,128,20,1,2.25,405635.6,70610.12,202985,398824,529023,-11.7
2018-01-07T21:52:27.506Z,eu-west-3,aws,nodejs,128,20,1,2.18,422333.75,53055.44,362179,419422,570261,16.75
2018-01-07T21:52:29.689Z,eu-west-3,aws,nodejs,128,20,1,2.35,424925.45,66836.55,333982,423771,552652,-65.3
2018-01-07T21:52:32.049Z,eu-west-3,aws,nodejs,128,20,1,2.32,408839.55,71302.57,343411,396388.5,617146,-36.9
2018-01-07T21:52:34.367Z,eu-west-3,aws,nodejs,128,20,1,2.25,425362.9,75553.49,351685,410519,626625,-24.1
2018-01-07T21:52:36.625Z,eu-west-3,aws,nodejs,128,20,1,2.26,439329,77034.73,356498,430460.5,660451,12.45
2018-01-07T21:52:38.891Z,eu-west-3,aws,nodejs,128,1,2,2.44,670323,0,670323,670323,670323,316
2018-01-07T21:52:41.329Z,eu-west-3,aws,nodejs,128,1,2,2.19,617390,0,617390,617390,617390,-397
2018-01-07T21:52:43.523Z,eu-west-3,aws,nodejs,128,1,2,2.18,666539,0,666539,666539,666539,-167
2018-01-07T21:52:45.704Z,eu-west-3,aws,nodejs,128,1,2,2.2,647802,0,647802,647802,647802,175
2018-01-07T21:52:47.903Z,eu-west-3,aws,nodejs,128,1,2,2.14,666959,0,666959,666959,666959,221
2018-01-07T21:52:50.046Z,eu-west-3,aws,nodejs,128,1,2,2.18,680979,0,680979,680979,680979,-27
2018-01-07T21:52:52.223Z,eu-west-3,aws,nodejs,128,1,2,2.18,693658,0,693658,693658,693658,384
2018-01-07T21:52:54.403Z,eu-west-3,aws,nodejs,128,1,2,2.12,681559,0,681559,681559,681559,-366
2018-01-07T21:52:56.523Z,eu-west-3,aws,nodejs,128,1,2,2.16,601456,0,601456,601456,601456,485
2018-01-07T21:52:58.685Z,eu-west-3,aws,nodejs,128,1,2,2.14,690145,0,690145,690145,690145,-195
2018-01-07T21:53:00.824Z,eu-west-3,aws,nodejs,128,2,2,2.21,482115,50934.32,446099,482115,518131,-29.5
2018-01-07T21:53:03.040Z,eu-west-3,aws,nodejs,128,2,2,2.18,556142.5,331.63,555908,556142.5,556377,-183
